,BBLE,LTFRONT,LTDEPTH,Latitude,STORIES,FULLVAL,AVTOT,BLDFRONT,BLDDEPTH,Manhattan,Bronx,Brooklyn,Queens,TAX2,TAX4
258,1001950017,49.0,144.0,40.718046,8.0,12630000,5683500,48.0,140.0,1.0,0.0,0.0,0.0,0.0,1.0
259,1001901437,,,40.719847,17.0,706624,317981,,,1.0,0.0,0.0,0.0,1.0,0.0
260,1000271032,,,40.706191,9.0,452412,203585,,,1.0,0.0,0.0,0.0,1.0,0.0
261,1002141305,,,40.721142,6.0,364992,164246,,,1.0,0.0,0.0,0.0,1.0,0.0
262,1001410039,150.0,60.0,,,2087000,939150,,,1.0,0.0,0.0,0.0,0.0,1.0
263,1000331003,,,40.705,28.0,88779,39951,,,1.0,0.0,0.0,0.0,0.0,1.0
264,1001901415,,,40.719847,17.0,13171,5927,,,1.0,0.0,0.0,0.0,0.0,1.0
265,1001321126,,,40.715221,11.0,678176,305179,,,1.0,0.0,0.0,0.0,1.0,0.0
266,1000165698,,,40.709448,15.0,256805,115562,247.0,100.0,1.0,0.0,0.0,0.0,1.0,0.0
267,1000165378,,,40.708809,44.0,256659,115497,,,1.0,0.0,0.0,0.0,1.0,0.0
268,1000640024,34.0,26.0,40.70943,5.0,4147000,982800,34.0,26.0,1.0,0.0,0.0,0.0,1.0,0.0
269,1001740033,28.0,159.0,40.71725,5.0,3797000,1708650,28.0,160.0,1.0,0.0,0.0,0.0,0.0,1.0
270,1001231115,,,40.712987,70.0,1027917,462563,,,1.0,0.0,0.0,0.0,1.0,0.0
271,1000681141,94.0,119.0,40.708445,26.0,396522,178435,90.0,117.0,1.0,0.0,0.0,0.0,1.0,0.0
272,1000761162,,,40.708006,25.0,151670,68252,128.0,172.0,1.0,0.0,0.0,0.0,1.0,0.0
273,1000950027,186.0,205.0,40.708179,20.0,38773000,17447850,204.0,182.0,1.0,0.0,0.0,0.0,1.0,0.0
274,1000163807,,,,31.0,451537,203192,,,1.0,0.0,0.0,0.0,1.0,0.0
275,1000781637,,,40.7089,13.0,297021,133659,122.0,90.0,1.0,0.0,0.0,0.0,1.0,0.0
276,1000165087,,,40.708809,44.0,206580,92961,,,1.0,0.0,0.0,0.0,1.0,0.0
277,1001811303,,,40.718716,5.0,610675,137738,,,1.0,0.0,0.0,0.0,1.0,0.0
278,1000162025,,,40.710233,15.0,185239,83358,,,1.0,0.0,0.0,0.0,1.0,0.0
279,1002221004,65.0,151.0,40.722726,8.0,256450,115403,,,1.0,0.0,0.0,0.0,1.0,0.0
280,1000531261,,,40.709139,58.0,344513,155031,60.0,110.0,1.0,0.0,0.0,0.0,1.0,0.0
281,1001971186,,,40.717217,9.0,237634,106935,146.0,105.0,1.0,0.0,0.0,0.0,0.0,1.0
282,1000161533,,,40.706171,35.0,585066,263280,202.0,102.0,1.0,0.0,0.0,0.0,1.0,0.0
283,1001371309,,,40.715446,13.0,605102,272296,,,1.0,0.0,0.0,0.0,1.0,0.0
284,1001421671,,,40.715757,32.0,671828,302323,,,1.0,0.0,0.0,0.0,1.0,0.0
285,1000971111,,,40.707553,5.0,139255,62665,,,1.0,0.0,0.0,0.0,1.0,0.0
286,1000251530,,,40.705209,44.0,333556,150100,132.0,115.0,1.0,0.0,0.0,0.0,1.0,0.0
287,1000311041,,,40.705486,36.0,451941,203373,115.0,298.0,1.0,0.0,0.0,0.0,1.0,0.0
288,1000168163,,,40.708037,9.0,634375,285469,,,1.0,0.0,0.0,0.0,1.0,0.0
289,1001401049,,,40.716396,11.0,326061,146727,,,1.0,0.0,0.0,0.0,1.0,0.0
290,1000161594,,,40.706171,35.0,428225,192701,202.0,102.0,1.0,0.0,0.0,0.0,1.0,0.0
291,1000165132,,,40.708809,44.0,205320,92394,,,1.0,0.0,0.0,0.0,1.0,0.0
292,1000901245,,,40.71086,46.0,1374580,618561,,,1.0,0.0,0.0,0.0,1.0,0.0
293,1001640045,26.0,85.0,40.714371,5.0,2571000,1156950,26.0,80.0,1.0,0.0,0.0,0.0,1.0,0.0
294,1002201131,,,40.721916,7.0,59875,26944,,,1.0,0.0,0.0,0.0,1.0,0.0
295,1000169104,,,40.705551,40.0,1068853,480984,,,1.0,0.0,0.0,0.0,1.0,0.0
296,1000711024,,,40.706699,30.0,4525494,2036472,,,1.0,0.0,0.0,0.0,0.0,1.0
297,1001341404,74.0,176.0,40.713588,10.0,351159,158022,74.0,176.0,1.0,0.0,0.0,0.0,0.0,1.0
298,1000165741,,,40.709448,15.0,184236,82906,247.0,100.0,1.0,0.0,0.0,0.0,1.0,0.0
299,1001980001,246.0,220.0,40.716825,14.0,71530000,32188500,128.0,91.0,1.0,0.0,0.0,0.0,0.0,1.0
300,1000167002,,,40.707977,28.0,182329,82048,,,1.0,0.0,0.0,0.0,1.0,0.0
301,1002121220,100.0,181.0,40.721085,13.0,320334,144150,100.0,181.0,1.0,0.0,0.0,0.0,1.0,0.0
302,1001781001,,,40.718603,5.0,1064000,229113,,,1.0,0.0,0.0,0.0,1.0,0.0
303,1000151278,,,40.706358,45.0,309535,139291,78.0,179.0,1.0,0.0,0.0,0.0,1.0,0.0
304,1000161162,,,40.709506,27.0,381660,171747,,,1.0,0.0,0.0,0.0,1.0,0.0
305,1000167283,,,40.707977,28.0,252770,113747,,,1.0,0.0,0.0,0.0,1.0,0.0
306,1000161776,,,40.70706,33.0,312814,140766,200.0,198.0,1.0,0.0,0.0,0.0,1.0,0.0
307,1000151194,,,40.706358,45.0,233052,104873,78.0,179.0,1.0,0.0,0.0,0.0,1.0,0.0
308,1001371076,,,40.716009,11.0,206307,92838,,,1.0,0.0,0.0,0.0,1.0,0.0
309,1000531248,,,40.709139,58.0,212981,95841,60.0,110.0,1.0,0.0,0.0,0.0,1.0,0.0
310,1000441111,,,40.707665,38.0,236572,106457,151.0,149.0,1.0,0.0,0.0,0.0,1.0,0.0
311,1002171109,,,40.721565,9.0,1637953,737079,,,1.0,0.0,0.0,0.0,1.0,0.0
312,1000251600,,,40.705209,44.0,542088,243940,132.0,115.0,1.0,0.0,0.0,0.0,1.0,0.0
313,1000311043,,,40.705486,36.0,342953,154329,115.0,298.0,1.0,0.0,0.0,0.0,1.0,0.0
314,1001321101,,,40.715221,11.0,391095,175993,,,1.0,0.0,0.0,0.0,1.0,0.0
315,1000701028,,,40.706397,16.0,212665,95699,,,1.0,0.0,0.0,0.0,0.0,1.0
316,1000164003,,,40.709097,9.0,243673,109653,,,1.0,0.0,0.0,0.0,1.0,0.0
317,1000531383,,,40.709139,,189776,85399,60.0,110.0,1.0,0.0,0.0,0.0,1.0,0.0
318,1000165661,,,40.709448,15.0,427610,192425,247.0,100.0,1.0,0.0,0.0,0.0,1.0,0.0
319,1000761155,,,40.708006,25.0,585014,263256,128.0,172.0,1.0,0.0,0.0,0.0,1.0,0.0
320,1001071104,,,40.708643,4.0,1012795,232752,,,1.0,0.0,0.0,0.0,1.0,0.0
321,1001761065,,,40.717898,56.0,430436,193696,,,1.0,0.0,0.0,0.0,1.0,0.0
322,1001491174,,,40.714879,20.0,648918,292013,,,1.0,0.0,0.0,0.0,1.0,0.0
323,1001941304,,,40.718892,5.0,733304,123740,,,1.0,0.0,0.0,0.0,1.0,0.0
324,1000163079,,,40.708921,9.0,237109,106699,,,1.0,0.0,0.0,0.0,1.0,0.0
325,1002121408,,,40.720382,10.0,1191312,536090,,,1.0,0.0,0.0,0.0,1.0,0.0
326,1000920030,103.0,116.0,40.711072,4.0,17573000,7907850,104.0,68.0,1.0,0.0,0.0,0.0,0.0,1.0
327,1000161578,,,40.706171,35.0,539877,242945,202.0,102.0,1.0,0.0,0.0,0.0,1.0,0.0
328,1001971251,146.0,105.0,40.717217,9.0,22670,10202,146.0,105.0,1.0,0.0,0.0,0.0,0.0,1.0
329,1000163020,,,40.708921,9.0,256217,115298,,,1.0,0.0,0.0,0.0,1.0,0.0
330,1002171303,,,40.721704,12.0,992383,446572,,,1.0,0.0,0.0,0.0,1.0,0.0
331,1002121029,75.0,131.0,40.720404,11.0,351420,158139,,,1.0,0.0,0.0,0.0,1.0,0.0
332,1002041020,,,40.717711,7.0,481942,216874,100.0,80.0,1.0,0.0,0.0,0.0,1.0,0.0
333,1000166069,,,40.708114,9.0,262723,118225,,,1.0,0.0,0.0,0.0,1.0,0.0
334,1000411004,,,40.706732,12.0,920148,414067,,,1.0,0.0,0.0,0.0,1.0,0.0
335,1001791057,,,40.718636,,232648,66055,,,1.0,0.0,0.0,0.0,1.0,0.0
336,1001881219,,,40.720006,9.0,440314,198141,,,1.0,0.0,0.0,0.0,1.0,0.0
337,1001751509,,,40.718024,19.0,272882,122797,50.0,130.0,1.0,0.0,0.0,0.0,1.0,0.0
338,1000181316,,,40.707731,38.0,194998,87749,175.0,146.0,1.0,0.0,0.0,0.0,1.0,0.0
339,1000441154,,,40.707665,38.0,435612,196025,151.0,149.0,1.0,0.0,0.0,0.0,1.0,0.0
340,1000162103,,,40.710233,15.0,532572,239657,,,1.0,0.0,0.0,0.0,1.0,0.0
341,1000167167,,,40.707977,28.0,728293,327732,,,1.0,0.0,0.0,0.0,1.0,0.0
342,1002141227,176.0,100.0,40.721367,15.0,875589,394015,,,1.0,0.0,0.0,0.0,1.0,0.0
343,1000761435,,,40.708006,25.0,281673,126753,128.0,172.0,1.0,0.0,0.0,0.0,1.0,0.0
344,1000911340,,,40.709749,10.0,208770,93947,196.0,118.0,1.0,0.0,0.0,0.0,1.0,0.0
345,1001341486,74.0,176.0,40.713588,10.0,766850,345083,74.0,176.0,1.0,0.0,0.0,0.0,1.0,0.0
346,1001341417,74.0,176.0,40.713588,10.0,421927,189867,74.0,176.0,1.0,0.0,0.0,0.0,1.0,0.0
347,1001451316,,,40.715642,7.0,370819,166869,,,1.0,0.0,0.0,0.0,1.0,0.0
348,1001721432,,,40.716951,19.0,316735,142531,75.0,100.0,1.0,0.0,0.0,0.0,1.0,0.0
349,1001491151,,,40.714879,20.0,526572,236957,,,1.0,0.0,0.0,0.0,1.0,0.0
350,1000167134,,,40.707977,28.0,291101,130995,,,1.0,0.0,0.0,0.0,1.0,0.0
351,1000311189,,,40.705486,36.0,281478,126665,115.0,298.0,1.0,0.0,0.0,0.0,1.0,0.0
352,1001990017,25.0,100.0,40.716751,5.0,815000,366750,25.0,100.0,1.0,0.0,0.0,0.0,1.0,0.0
353,1000164601,260.0,179.0,40.71619,32.0,3101000,1395450,,,1.0,0.0,0.0,0.0,0.0,1.0
354,1001421235,,,40.716863,29.0,462503,208126,190.0,221.0,1.0,0.0,0.0,0.0,1.0,0.0
355,1000261139,,,40.706531,42.0,525977,236690,261.0,185.0,1.0,0.0,0.0,0.0,1.0,0.0
356,1000261161,,,40.706531,42.0,643687,289659,261.0,185.0,1.0,0.0,0.0,0.0,1.0,0.0
357,1000164135,,,40.709097,9.0,416434,187395,,,1.0,0.0,0.0,0.0,1.0,0.0
358,1000311075,,,40.705486,36.0,244999,110250,115.0,298.0,1.0,0.0,0.0,0.0,1.0,0.0
359,1001801052,,,40.718389,6.0,542999,65646,,,1.0,0.0,0.0,0.0,1.0,0.0
360,1000161052,,,40.709506,27.0,345984,155693,,,1.0,0.0,0.0,0.0,1.0,0.0
361,1000681018,94.0,119.0,40.708445,26.0,370858,166886,90.0,117.0,1.0,0.0,0.0,0.0,1.0,0.0
362,1000163030,,,40.708921,9.0,265040,119268,,,1.0,0.0,0.0,0.0,1.0,0.0
363,1000164039,,,40.709097,9.0,213018,95858,,,1.0,0.0,0.0,0.0,1.0,0.0
364,1000311270,,,40.705486,36.0,320660,144297,115.0,298.0,1.0,0.0,0.0,0.0,1.0,0.0
365,1000163827,,,,31.0,341036,153466,,,1.0,0.0,0.0,0.0,1.0,0.0
366,1000164020,,,40.709097,9.0,254151,114368,,,1.0,0.0,0.0,0.0,1.0,0.0
367,1001930018,20.0,25.0,40.719037,4.0,4825000,63866,21.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0
368,1000167273,,,40.707977,28.0,236199,106290,,,1.0,0.0,0.0,0.0,1.0,0.0
369,1001351305,,,40.713827,10.0,431835,194326,,,1.0,0.0,0.0,0.0,1.0,0.0
370,1000681058,94.0,119.0,40.708445,26.0,264260,118917,90.0,117.0,1.0,0.0,0.0,0.0,1.0,0.0
371,1001761147,,,40.717898,56.0,1500478,675215,,,1.0,0.0,0.0,0.0,1.0,0.0
372,1001421709,,,40.715757,32.0,619639,278838,,,1.0,0.0,0.0,0.0,1.0,0.0
373,1002191507,,,40.72202,8.0,1049829,270975,,,1.0,0.0,0.0,0.0,1.0,0.0
374,1000781763,,,40.709241,14.0,259969,116986,,,1.0,0.0,0.0,0.0,1.0,0.0
375,1000761494,,,40.708006,25.0,260006,117003,128.0,172.0,1.0,0.0,0.0,0.0,1.0,0.0
376,1000161826,,,40.70706,33.0,500502,225226,200.0,198.0,1.0,0.0,0.0,0.0,1.0,0.0
377,1000161710,,,40.70706,33.0,200201,90090,200.0,198.0,1.0,0.0,0.0,0.0,1.0,0.0
378,1000163242,,,40.70927,23.0,245635,110536,,,1.0,0.0,0.0,0.0,1.0,0.0
379,1000161001,,,40.709506,27.0,410000,184500,,,1.0,0.0,0.0,0.0,0.0,1.0
380,1001431001,,,40.718005,,1633000,734850,,,1.0,0.0,0.0,0.0,0.0,1.0
381,1000701011,,,40.706397,16.0,214137,96362,,,1.0,0.0,0.0,0.0,0.0,1.0
382,1000164099,,,40.709097,9.0,218249,98212,,,1.0,0.0,0.0,0.0,1.0,0.0
383,1000251415,,,40.705209,44.0,291101,130995,132.0,115.0,1.0,0.0,0.0,0.0,1.0,0.0
384,1000281084,,,40.70536,15.0,334021,150309,110.0,84.0,1.0,0.0,0.0,0.0,1.0,0.0
385,1000165713,,,40.709448,15.0,285073,128283,247.0,100.0,1.0,0.0,0.0,0.0,1.0,0.0
386,1001620053,25.0,100.0,40.714538,4.0,1993000,896850,25.0,100.0,1.0,0.0,0.0,0.0,0.0,1.0
387,1000290025,24.0,73.0,40.704056,4.0,2568000,1155600,21.0,73.0,1.0,0.0,0.0,0.0,0.0,1.0
388,1001061310,48.0,13.0,40.708505,7.0,292396,131578,48.0,130.0,1.0,0.0,0.0,0.0,1.0,0.0
389,1001341427,74.0,176.0,40.713588,10.0,548544,246845,74.0,176.0,1.0,0.0,0.0,0.0,1.0,0.0
390,1000281037,,,40.70536,15.0,113717,51173,110.0,84.0,1.0,0.0,0.0,0.0,1.0,0.0
391,1000391101,,,40.70587,12.0,340238,153107,,,1.0,0.0,0.0,0.0,1.0,0.0
392,1000151179,,,40.706358,45.0,258076,116134,78.0,179.0,1.0,0.0,0.0,0.0,1.0,0.0
393,1002021159,,,40.715258,8.0,286212,128795,,,1.0,0.0,0.0,0.0,1.0,0.0
394,1000164084,,,40.709097,9.0,251282,113077,,,1.0,0.0,0.0,0.0,1.0,0.0
395,1001721105,,,40.717906,25.0,167768,75496,,,1.0,0.0,0.0,0.0,1.0,0.0
396,1000311206,,,40.705486,36.0,281253,126564,115.0,298.0,1.0,0.0,0.0,0.0,1.0,0.0
397,1000271080,,,40.706191,9.0,281136,126511,,,1.0,0.0,0.0,0.0,1.0,0.0
398,1001441106,,,40.717052,8.0,662606,298173,51.0,91.0,1.0,0.0,0.0,0.0,1.0,0.0
399,1002201119,,,40.721941,7.0,59875,26944,,,1.0,0.0,0.0,0.0,1.0,0.0
400,1001421561,,,40.715757,32.0,711347,320106,,,1.0,0.0,0.0,0.0,1.0,0.0
401,1002021009,,,40.715258,8.0,374675,168604,,,1.0,0.0,0.0,0.0,1.0,0.0
402,1000261263,,,40.706531,42.0,295370,132917,261.0,185.0,1.0,0.0,0.0,0.0,1.0,0.0
403,1000161624,,,40.706171,35.0,433581,195111,202.0,102.0,1.0,0.0,0.0,0.0,1.0,0.0
404,1000311313,,,40.705486,36.0,394745,177635,115.0,298.0,1.0,0.0,0.0,0.0,1.0,0.0
405,1001231221,,,40.712987,70.0,1248833,561975,,,1.0,0.0,0.0,0.0,1.0,0.0
406,1000911331,,,40.709749,10.0,216675,97504,196.0,118.0,1.0,0.0,0.0,0.0,1.0,0.0
407,1000010010,177.0,,40.690096,,368983000,166042350,,,1.0,0.0,0.0,0.0,0.0,1.0
408,1002141133,,,40.721073,16.0,58000,26100,,,1.0,0.0,0.0,0.0,0.0,1.0
409,1001421380,,,40.716863,29.0,12667,5700,190.0,221.0,1.0,0.0,0.0,0.0,0.0,1.0
410,1000167231,,,40.707977,28.0,208226,93702,,,1.0,0.0,0.0,0.0,1.0,0.0
411,1001001007,,,40.711541,23.0,123460,55557,,,1.0,0.0,0.0,0.0,1.0,0.0
412,1000400016,68.0,91.0,40.706773,20.0,47304000,21286800,68.0,91.0,1.0,0.0,0.0,0.0,0.0,1.0
413,1001891301,25.0,87.0,40.719254,6.0,226146,31391,,,1.0,0.0,0.0,0.0,1.0,0.0
414,1000430005,86.0,194.0,40.706839,12.0,24442000,10998900,87.0,103.0,1.0,0.0,0.0,0.0,0.0,1.0
415,1000441083,,,40.707555,38.0,571645,257240,151.0,149.0,1.0,0.0,0.0,0.0,1.0,0.0
416,1001721427,,,40.716951,19.0,313254,140964,75.0,100.0,1.0,0.0,0.0,0.0,1.0,0.0
417,1005451403,,,40.729824,5.0,1706252,113059,,,1.0,0.0,0.0,0.0,1.0,0.0
418,1001901309,,,40.719855,14.0,512590,230666,,,1.0,0.0,0.0,0.0,1.0,0.0
419,1000761294,,,40.708006,25.0,205838,92627,128.0,172.0,1.0,0.0,0.0,0.0,1.0,0.0
420,1001240010,28.0,152.0,40.713045,5.0,5069000,1703046,29.0,152.0,1.0,0.0,0.0,0.0,1.0,0.0
421,1000161918,,,40.70706,33.0,638140,287163,200.0,198.0,1.0,0.0,0.0,0.0,1.0,0.0
422,1001001050,,,40.711541,23.0,133926,60267,,,1.0,0.0,0.0,0.0,1.0,0.0
423,1002041062,,,40.717711,7.0,270433,121695,100.0,80.0,1.0,0.0,0.0,0.0,1.0,0.0
424,1000880014,150.0,100.0,40.7122,58.0,145327000,65397150,150.0,62.0,1.0,0.0,0.0,0.0,1.0,0.0
425,1000331042,,,40.704937,,587260,264267,,,1.0,0.0,0.0,0.0,1.0,0.0
426,1000281005,,,40.70536,15.0,114107,51348,110.0,84.0,1.0,0.0,0.0,0.0,1.0,0.0
427,1000741035,,,40.70727,35.0,7349986,3307494,,,1.0,0.0,0.0,0.0,0.0,1.0
428,1000163724,,,,31.0,425392,191426,,,1.0,0.0,0.0,0.0,1.0,0.0
429,1001421247,,,40.716863,29.0,259309,116689,190.0,221.0,1.0,0.0,0.0,0.0,1.0,0.0
430,1000181150,,,40.707731,38.0,171500,77175,175.0,146.0,1.0,0.0,0.0,0.0,1.0,0.0
431,1000261218,,,40.706531,42.0,390107,175548,261.0,185.0,1.0,0.0,0.0,0.0,1.0,0.0
432,1001401054,,,40.716396,11.0,253113,113901,,,1.0,0.0,0.0,0.0,1.0,0.0
433,1000761287,,,40.708006,25.0,151670,68252,128.0,172.0,1.0,0.0,0.0,0.0,1.0,0.0
434,1001421101,,,40.716863,29.0,5081000,2286450,190.0,221.0,1.0,0.0,0.0,0.0,0.0,1.0
435,1001001107,,,40.711541,23.0,438634,197385,,,1.0,0.0,0.0,0.0,1.0,0.0
436,1001901320,,,40.719855,14.0,436405,196382,,,1.0,0.0,0.0,0.0,1.0,0.0
437,1002171031,,,40.72221,10.0,717392,322826,,,1.0,0.0,0.0,0.0,1.0,0.0
438,1002021003,,,40.715258,8.0,164359,73962,,,1.0,0.0,0.0,0.0,1.0,0.0
439,1000311021,,,40.705486,36.0,523550,235598,115.0,298.0,1.0,0.0,0.0,0.0,1.0,0.0
440,1000761123,,,40.708006,25.0,227506,102378,128.0,172.0,1.0,0.0,0.0,0.0,1.0,0.0
441,1000161467,,,40.706171,35.0,490265,220619,202.0,102.0,1.0,0.0,0.0,0.0,1.0,0.0
442,1001971127,,,40.717217,9.0,255764,115094,146.0,105.0,1.0,0.0,0.0,0.0,0.0,1.0
443,1000761538,,,40.708006,25.0,249173,112128,128.0,172.0,1.0,0.0,0.0,0.0,1.0,0.0
444,1001801330,,,40.718422,6.0,543373,244518,,,1.0,0.0,0.0,0.0,1.0,0.0
445,1000166054,,,40.708114,9.0,312934,140820,,,1.0,0.0,0.0,0.0,1.0,0.0
446,1002141159,,,40.721073,16.0,13428,6043,,,1.0,0.0,0.0,0.0,0.0,1.0
447,1001351706,,,40.713959,10.0,2539860,1071429,25.0,100.0,1.0,0.0,0.0,0.0,1.0,0.0
448,1001401143,83.0,144.0,40.716745,11.0,233342,105004,,,1.0,0.0,0.0,0.0,1.0,0.0
449,1000161089,,,40.709506,27.0,272610,122675,,,1.0,0.0,0.0,0.0,1.0,0.0
450,1001351811,,,40.713893,12.0,1046336,470851,,,1.0,0.0,0.0,0.0,1.0,0.0
451,1000241010,,,40.706021,30.0,340070,153032,,,1.0,0.0,0.0,0.0,1.0,0.0
452,1000311324,,,40.705486,36.0,382135,171961,115.0,298.0,1.0,0.0,0.0,0.0,1.0,0.0
453,1001471713,74.0,175.0,40.716281,6.0,568701,255915,75.0,176.0,1.0,0.0,0.0,0.0,1.0,0.0
454,1001401134,83.0,144.0,40.716745,11.0,476263,214318,,,1.0,0.0,0.0,0.0,1.0,0.0
455,1000181196,,,40.707731,38.0,157825,71021,175.0,146.0,1.0,0.0,0.0,0.0,1.0,0.0
456,1002021053,,,40.715258,8.0,295691,133061,,,1.0,0.0,0.0,0.0,1.0,0.0
457,1000411276,,,40.706606,17.0,156402,70381,,,1.0,0.0,0.0,0.0,1.0,0.0
458,1000441296,,,40.707665,38.0,334053,150324,151.0,149.0,1.0,0.0,0.0,0.0,1.0,0.0
459,1000161200,,,40.709506,27.0,242174,108978,,,1.0,0.0,0.0,0.0,1.0,0.0
460,1000181341,,,40.707731,38.0,182534,82140,175.0,146.0,1.0,0.0,0.0,0.0,1.0,0.0
461,1001901458,,,40.719847,17.0,2663443,1198549,,,1.0,0.0,0.0,0.0,1.0,0.0
462,1000761405,,,40.708006,25.0,260006,117003,128.0,172.0,1.0,0.0,0.0,0.0,1.0,0.0
463,1000162846,,,40.709311,26.0,2221381,999621,,,1.0,0.0,0.0,0.0,1.0,0.0
464,1000781778,,,40.709241,14.0,319319,143694,,,1.0,0.0,0.0,0.0,1.0,0.0
465,1000761479,,,40.708006,25.0,357509,160879,128.0,172.0,1.0,0.0,0.0,0.0,1.0,0.0
466,1000441407,,,40.707665,38.0,639066,287580,151.0,149.0,1.0,0.0,0.0,0.0,1.0,0.0
467,1000271095,,,40.706191,9.0,566854,255084,,,1.0,0.0,0.0,0.0,1.0,0.0
468,1000841079,,,40.713843,,1069797,481409,,,1.0,0.0,0.0,0.0,1.0,0.0
469,1001351254,,,40.714022,,573201,257940,,,1.0,0.0,0.0,0.0,1.0,0.0
470,1000162083,,,40.710233,15.0,305643,137539,,,1.0,0.0,0.0,0.0,1.0,0.0
471,1001411008,31.0,127.0,40.717088,5.0,507792,123403,,,1.0,0.0,0.0,0.0,1.0,0.0
472,1001491119,,,40.714879,20.0,573230,257954,,,1.0,0.0,0.0,0.0,1.0,0.0
473,1000311285,,,40.705486,36.0,675548,303997,115.0,298.0,1.0,0.0,0.0,0.0,1.0,0.0
474,1000163215,,,40.70927,23.0,302968,136336,,,1.0,0.0,0.0,0.0,1.0,0.0
475,1001461026,98.0,62.0,40.715746,7.0,750771,337847,,,1.0,0.0,0.0,0.0,1.0,0.0
476,1000261067,,,40.706531,42.0,480031,216014,261.0,185.0,1.0,0.0,0.0,0.0,1.0,0.0
477,1001341464,74.0,176.0,40.713588,10.0,669208,301144,74.0,176.0,1.0,0.0,0.0,0.0,1.0,0.0
478,1000163209,,,40.70927,23.0,243485,109568,,,1.0,0.0,0.0,0.0,1.0,0.0
479,1001501003,,,40.715095,5.0,957629,430933,,,1.0,0.0,0.0,0.0,1.0,0.0
480,1000190011,40.0,74.0,40.707237,4.0,875000,393750,41.0,75.0,1.0,0.0,0.0,0.0,1.0,0.0
481,1001901506,,,40.720143,9.0,407889,183550,,,1.0,0.0,0.0,0.0,1.0,0.0
482,1000241113,,,40.706021,30.0,340464,153209,,,1.0,0.0,0.0,0.0,1.0,0.0
483,1001740007,51.0,100.0,40.717398,6.0,5297000,2383650,50.0,95.0,1.0,0.0,0.0,0.0,1.0,0.0
484,1000311132,,,40.705486,36.0,342953,154329,115.0,298.0,1.0,0.0,0.0,0.0,1.0,0.0
485,1000051021,,,40.702112,,8452297,3803534,,,1.0,0.0,0.0,0.0,0.0,1.0
486,1002171228,,,40.721704,12.0,374380,168471,,,1.0,0.0,0.0,0.0,1.0,0.0
487,1000681105,94.0,119.0,40.708445,26.0,242574,109158,90.0,117.0,1.0,0.0,0.0,0.0,1.0,0.0
488,1002041051,,,40.717711,7.0,190103,85546,100.0,80.0,1.0,0.0,0.0,0.0,1.0,0.0
489,1002001001,,,40.716989,6.0,553996,249298,,,1.0,0.0,0.0,0.0,0.0,1.0
490,1000630015,25.0,99.0,40.71021,,1320000,594000,,,1.0,0.0,0.0,0.0,0.0,1.0
491,1001891028,,,40.719566,10.0,476160,214272,,,1.0,0.0,0.0,0.0,1.0,0.0
492,1001491109,,,40.714879,20.0,268538,120842,,,1.0,0.0,0.0,0.0,1.0,0.0
493,1000162488,133.0,122.0,40.710118,15.0,272763,122743,,,1.0,0.0,0.0,0.0,1.0,0.0
494,1001421140,,,40.716863,29.0,433212,194945,190.0,221.0,1.0,0.0,0.0,0.0,1.0,0.0
495,1001451602,,,40.715589,6.0,490122,108449,,,1.0,0.0,0.0,0.0,1.0,0.0
496,1000163673,,,,31.0,538493,242322,,,1.0,0.0,0.0,0.0,1.0,0.0
497,1001931105,,,40.718406,5.0,809554,282405,,,1.0,0.0,0.0,0.0,1.0,0.0
498,1001231174,,,40.712987,70.0,1027116,462202,,,1.0,0.0,0.0,0.0,1.0,0.0
499,1001971034,,,40.718087,,102041,45918,,,1.0,0.0,0.0,0.0,0.0,1.0
500,1000531093,,,40.709089,13.0,163315,73492,110.0,64.0,1.0,0.0,0.0,0.0,1.0,0.0
501,1001421274,,,40.716863,29.0,247257,111266,190.0,221.0,1.0,0.0,0.0,0.0,1.0,0.0
502,1000162493,133.0,122.0,40.710118,15.0,206516,92932,,,1.0,0.0,0.0,0.0,1.0,0.0
503,1000181368,,,40.707731,38.0,219715,98872,175.0,146.0,1.0,0.0,0.0,0.0,1.0,0.0
504,1000681278,,,40.708184,17.0,250560,112752,,,1.0,0.0,0.0,0.0,1.0,0.0
505,1001781109,,,40.718941,7.0,748811,336965,,,1.0,0.0,0.0,0.0,1.0,0.0
506,1001491158,,,40.714879,20.0,470764,211844,,,1.0,0.0,0.0,0.0,1.0,0.0
507,1000161851,,,40.70706,33.0,275276,123874,200.0,198.0,1.0,0.0,0.0,0.0,1.0,0.0
508,1000165383,,,40.708809,44.0,262918,118313,,,1.0,0.0,0.0,0.0,1.0,0.0
509,1001971240,,,40.717217,9.0,18861,8487,146.0,105.0,1.0,0.0,0.0,0.0,0.0,1.0
510,1000901108,,,40.710734,10.0,1054491,238262,,,1.0,0.0,0.0,0.0,1.0,0.0
511,1000781719,,,40.709241,14.0,333838,150227,,,1.0,0.0,0.0,0.0,1.0,0.0
512,1002081017,,,40.718897,11.0,723200,325440,,,1.0,0.0,0.0,0.0,1.0,0.0
513,1001810040,22.0,50.0,40.718765,4.0,7118000,107827,22.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0
514,1001471202,,,40.716394,5.0,387398,106087,,,1.0,0.0,0.0,0.0,1.0,0.0
515,1000162714,,,40.709311,26.0,347539,156393,,,1.0,0.0,0.0,0.0,1.0,0.0
